release	artist	title	genre	lyric	thema
19950301	솔리드	이 밤의 끝을 잡고	R&B/Soul	다신 널 볼 수 없겠지 나의 입술이 너의 하얀 어깨를 감싸 안으며 그렇게 우린 이 밤의 끝을 잡고 사랑했지만 마지막 입맞춤이 아쉬움에 떨려도 빈 손으로 온 내게 세상이 준 선물은 너란 걸 알기에 참아야겠지 내 맘 아프지 않게 그 누구보다도 행복하게 살아야 해 모든 걸 잊고 이 밤의 끝을 잡고 있는 나의 사랑이 더 이상 초라하지 않게 나를 위해 울지 마 난 괜찮아 그래 어쩌면 난 오래 전부터 우리의 사랑도 어쩔 수 없는 이별이 찾아 올지도 모른다고 생각했어 하지만 울지 마 이 밤의 끝은 내가 잡고 있을 테니 넌 그렇게 언제나 웃으면서 살아야 돼 제발 울지 말고 나를 위해 웃어줘 제발 마지막 입맞춤이 아쉬움에 떨려도 빈 손으로 온 내게 세상이 준 선물은 너란 걸 알기에 참아야겠지 내 맘 아프지 않게 그 누구보다도 행복하게 살아야 해 모든 걸 잊고 이 밤의 끝을 잡고 있는 나의 사랑이 더 이상 초라하지 않게 나를 위해 울지 마 난 괜찮아 나의 가슴으로 너와 함께 나누었던 이 밤을 간직한 채 잠시 널 묻어야 하겠지 나의 눈물이 널 붙잡고 있지만 니가 힘들지 않게 웃으며 보내야 겠지 내 맘 아프지 않게 그 누구보다도 행복하게 모든 걸 잊고 이 밤의 끝을 잡고 있는 나의 사랑이 더 이상 초라하지 않게 나를 위해 울지마 난 괜찮아 우	['신나는']
19950301	솔리드	나만의 친구	R&B/Soul	늦어버린 아침에 난 거리에서 허전해진 나의 마음 달래려 했어 그래 난 내 주변사람 모두다 내 친군 아냐 머리 아픈일에 빠져 있을때도 가끔 내가 생각하는 사람이 있어 바로 너 여기까지 함께 했었던 우리 이름 바로 친구였어 지쳐가는 하루 우연히 난 어린시절 그립던 친구를 봤어 마주 앉아있던 지난얘기 속에 지루하지 않았던 기쁨 넌 알고있니 지금 난 널 보며 또 다른 기억속으로 추억보다 깊은 얘기 만들어가 이렇게 만난 우리만의 시간 늦어버린 아침에 난 거리에서 허전해진 나의 마음 달래려 했어 그래 난 내 주변사람 모두다 내 친군 아냐 머리 아픈일에 빠져 있을때도 가끔 내가 생각하는 사람이 있어 바로 너 여기까지 함께 했었던 우리 이름 바로 친구였어 음 지쳐가는 하루 우연히 난 어린시절 그립던 친구를 봤어 마주 앉아있던 지난얘기 속에 지루하지 않았던 기쁨 넌 알고있니 지금도 난 널 보며 또 다른 기억속으로 추억보다 깊은 얘기 만들어가 이렇게 만난 우리만의 시간 넌 알고있니 지금 난 널 보며 또 다른 기억속으로 추억보다 깊은 얘기 만들어가 이렇게 만난 우리만의 시간 또 약속해봐 그렇게 살다가 서로를 쳐다볼때면 언제까지라도 위로할수 있게 우리는 영원한 친구일거야	['잔잔한', '원하는', '신나는']
19950301	솔리드	잠든 널 포켓속에	댄스, R&B/Soul	날 따르지 않을거란 걸 알기에 오늘밤은 잠든 니가 너무도 좋아 이대로 두고 가면 사랑도 끝나겠지 니가 날 기억할 때까지 사랑한단 이유로 너를 몰래 데려갈 수 있다면 잠든 널 포켓속에 넣어갈거야 나의 맘을 아는지 비가 오지만 반갑지가 않아 잠든 니가 깰까봐 두렵기만 해 날 따르지 않을거란 걸 알기에 오늘밤은 잠든 니가 너무도 좋아 이대로 두고 가면 사랑도 끝나겠지 니가 날 기억할 때까지 사랑한단 이유로 너를 몰래 데려갈 수 있다면 잠든 널 포켓속에 넣어갈거야 너의 아침이 오면 난 포켓속에 추워 울고 있겠지 데려오지 못한걸 후회하면서 사랑한단 이유로 너를 몰래 데려갈 수 있다면 잠든 널 포켓속에 넣어갈거야 나의 맘을 아는지 비가 오지만 반갑지가 않아 잠든 니가 깰까봐 두렵기만 해 사랑한단 이유로 너를 몰래 데려갈 수 있다면 잠든 널 포켓속에 넣어갈거야 너의 아침이 오면 난 포켓속에 추워 울고 있겠지	['어두운', 'pop', '신나는', '이별']
19950301	솔리드	아끼지 못했던 사랑	R&B/Soul	Listen girl 다시 시작한다고 해도 처음으로 갈 순 없겠지 또 다른 후회속에 우린 서로에게 눈물될테니 기쁨이 전부였을때 아끼지 못했던 사랑은 슬픔이 전부가 되어 이별로 돌아오니까 그리움만 남겨진 사랑을 우린 나눠 가져야겠지 기억해줘 너는 나를 잊어도 나는 널 잊을 순 없을꺼야 가끔 난 날 위로 하곤 해 너의 빈자리 작아지게 이제야 조금 알 것 같아 아끼지 못했던 사랑을 기쁨이 전부였을때 아끼지 못했던 사랑은 슬픔이 전부가 되어 이별로 돌아오니까 그리움만 남겨진 사랑을 우린 나눠 가져야겠지 기억해줘 너는 나를 잊어도 나는 널 잊을 순 없을꺼야 너를 원망하는 일은 없을꺼야 이별의 원인은 내게서 비롯됐으니까 난 지금 꿈을 꾸고 있다고 생각할꺼야 언젠간 그 꿈에서 깨어나겠지만 기억해줘 기억해줘 너는 나를 잊어도 너는 나를 잊어도 나는 널 잊을 순 없을꺼야	['어두운', '신나는']
19950400	노이즈	상상속의 너	댄스	나는 가끔 이런 생각들을 했어 내가 사랑할 수 있는 누군가도 지금 나와같은 생각으로 나의 모습들을 가끔씩 그려보는지 이런저런 상상속에 많은 시간들은 나를 외롭게 만들었지만 나는 기다렸어 그날이 오기를 바로 오늘을 오늘 나는 우연히 널 보고 말았어 나에 상상 속에 그리던 널 나의 눈이 너와 마주치던 그 순간 나는 굳어버렸지 할말도 잃어버린 채 어떡해야 그대에게 말을 건넬까 나의 맘은 두근거렸지만 내게 슬쩍 눈길을 주며 웃는 그댈 이젠 사랑할 수밖에 없어 너무 오랫동안 나는 기다렸어 나의 친구들은 애인이 있는데 나만 혼자라는 외로움에 가끔 나는 내 자신을 미워했었지만 그래 한번 참아보는 거야 어디까지 그댈 기다려야 하는지 나의 인내심은 그대를 만났어 바로 이 순간 오늘 나는 우연히 널 보고 말았어 나에 상상 속에 그리던 널 나의 눈이 너와 마주치던 그 순간 나는 굳어버렸지 할말도 잃어버린 채 어떡해야 그대에게 말을 건넬까 나의 맘은 두근거렸지만 내게 슬쩍 눈길을 주며 웃는 그댈 이젠 사랑할 수밖에 없어 나는 가끔 이런 생각들을 했어 내가 사랑할 수 있는 누군가도 지금 나와같은 생각으로 나의 모습들을 가끔씩 그려보는지 이런저런 상상속에 많은 시간들은 나를 외롭게 만들었지만 나는 기다렸어 그날이 오기를 바로 오늘을 오늘 나는 우연히 널 보고 말았어 나에 상상 속에 그리던 널 나의 눈이 너와 마주치던 그 순간 나는 굳어버렸지 할말도 잃어버린 채 어떡해야 그대에게 말을 건넬까 나의 맘은 두근거렸지만 내게 슬쩍 눈길을 주며 웃는 그댈 이젠 사랑할 수밖에 없어 어떡해야 그대에게 말을 건넬까 나의 맘은 두근거렸지만 내게 슬쩍 눈길을 주며 웃는 그댈 이젠 사랑할 수밖에 없어	['원하는', '신나는']
19950400	노이즈	어제와 다른 오늘	댄스	나에게 할말이 있다면 빙빙 돌리지 말고 말해 아직은 너와나 사이에 변한건 아무것도 없으니깐 오늘로 너와의 만남이 나에게 마지막이라면 난 네게 꼭 듣고 싶은 말이 한마디 남아있는데 날 사랑했다는 말도 이젠 그렇게 쉽지는 않겠지만 이대로 이별이라면 내게 아낄 필요는 없잖아 아직은 니곁에 있는 날 더이상 초라한 바보로 만들어 버리지는마 어제까지 너와함께 했던 그 모든 시간들을 오늘은 널 위해 모두다 슬픔과 바꿔야겠지만 후회없는 사랑을 했기에 난 널 미워하지않아 다만 널 잡지못하는 내 자신이 미워질뿐이야 너에게 난 부담스런 존재로 남아있긴 싫어 그래서 난 택했던 거야 너와의 슬픈 이별을 널 포기한 채로 나에게 싫증이 났다면 이쯤에서 널 잊어줄게 그렇게 나에게 일부러 냉정한척 하려 하지마 그렇게 하지 않아도 난 널 보내줄수 있어 아직 내겐 사랑이 남아있으니까 어제까지 너와함께 했던 그 모든 시간들을 오늘은 널위해 모두다 슬픔과 바꿔야겠지만 후회없는 사랑을 했기에 난 널 미워하지않아 다만 널 잡지못하는 내 자신이 미워질뿐이야 너에게 난 부담스런 존재로 남아있긴 싫어 그래서 난 택했던 거야 너와의 슬픈 이별을 널 포기한 채로	['원하는', '신나는']
19950400	노이즈	체념	댄스	이젠 너에게 아무것도 난 바라지 않아 단지 널 잊어 달란 말 제발 내게 하지 말아줘 오오오 내가 너만을 그렇게 사랑한지 몰랐어 내가 이렇게 슬퍼할 줄은 그때는 정말 몰랐어 나를 기억하지 않아도 돼 나는 괜찮아 지금 나보다 더 너를 사랑해 줄 그 누군가가 있다면 내가 너의 이별 앞에서 웃을 수 있는건 아직 내가 너를 세상 누구보다 정말 사랑하기 때문이야 너를 기억하고 널 그리워하는 내 모습이 네게 부담이 되면 너의 행복한 사랑을 위해서 널 조금만 그리워할께 하지만 영원히 널 잊어달라고 내게 말하지마 사랑했다면 이젠 널 기억할 수 있을때까지 난 살아있고 싶어 나를 기억하지 않아도 돼 나는 괜찮아 지금 나보다 더 너를 사랑해 줄 그 누군가가 있다면 내가 너의 이별 앞에서 웃을 수 있는건 아직 내가 너를 세상 누구보다 정말 사랑하기 때문이야 너를 기억하고 널 그리워하는 내 모습이 네게 부담이 되면 너의 행복한 사랑을 위해서 널 조금만 그리워할께 하지만 영원히 널 잊어달라고 내게 말하지마 사랑했다면 이젠 널 기억할 수 있을때까지 난 살아있고 싶어	['신나는']
19950400	노이즈	소유할 수 없는 너	댄스	너 때문이란 말은 안하겠어 내가 먼저 싫증이 나버렸던거야 너로 인해 생긴 아주 많은 시간들을 난 고민하며 방황해야 했지 난 이해할수 없어서 내가 가진 나의 모든 사고방식으론 언제나 프리스타일을 좋아하며 살아가는 널 넌 항상 내게 원했었지 우린 서로에게 너무 간섭하며 만나지 말자고 그런 너의 말을 처음에는 나도 이해하려 했어 괜찮을거 같아 하지만 시간이 갈수록 나 지쳐버렸었던거야 소유할수 없는 너를 보며 이별을 택한채 언젠가 너는 나를 보며 이런말을 했었지 너를 사랑한다면 모든것을 소유하지 말라고 그땐 그렇게 말을 하는 너의 맘을 나는 몰랐어 그게 나에겐 너무나 힘든 약속인것을 언제나 너를 만나면서 나의 욕심속엔 니가 내 사랑이기만을 원했지만 너는 처음부터 지금까지 내게 마음의 문을 열어주지 않은거야 이제야 나는 깨달았어 사랑은 혼자의 힘으론 이뤄질수 없다는 걸 이별을 택한 뒤에 너 때문이란 말을 안하겠어 내가 먼저 싫증이 나버렸던거야 너로 인해 생긴 아주 많은 시간들을 난 고민하며 방황해야 했지 난 이해할 수 없었어 내가 가진 나의 모든 사고방식으론 언제나 프리스타일을 좋아하며 살아가는 너의 모습들을 바라보며 언젠가 너는 나를 보며 이런말을 했었지 너를 사랑한다면 모든것을 소유하지 말라고 그땐 그렇게 말을 하는 너의 맘을 나는 몰랐어 그게 나에겐 너무 힘든 약속인것을 언제나 너를 만나면서 나의 욕심속엔 니가 내사랑이기만을 원했지만 너는 처음부터 지금까지 내게 마음의 문을 열어주지 않은거야 이제야 나는 깨달았어 사랑은 혼자의 힘으론 이뤄질수 없다는걸 이별을 택한 뒤에	['원하는', '신나는']
19950413	듀스	굴레를 벗어나 (Mo Funk Ver.)	댄스	오래 오래 그래 기다려 왔어 나도 널 나를 기다려 주던 너에게 이제야 왔어 너를 외면하면서 나 지워버릴 수가 없었던 건 내게 보여준 너의 그 사랑 오직 오직 그래 사랑을 위해 살겠어 나를 가로막는 그 모든걸 이제는 넘어서 너만을 언제나 너만을 언제나 내 가슴 안에서 나를 향하여 네가 보여 줬던 그 많은 사랑과 너의 정성을 매일 같은 표정 때론 거짓 속에 나는 그저 받았었지 내 앞을 가로막고 서있던 그 모든 위선들 오 나의 감춰졌던 위선 나에게 씌워진 굴레를 모두다 벗어버리고 이렇게 나에게 펼쳐진 나의 많은 날들을 이제는 그대와 함께 하리 나에게 자유보다 더욱 소중한걸 이제야 가르쳐 준 너를 난 사랑해 너를 그 모든 것을 이해하며 따라 준 그녀에게 난 나만의 그 모든 나만의 생각을 말해 줄뿐이었지만 너는 나를 한번도 탓하지 않았어 너의 깊은 마음을 나 알았어 언제나 그 눈물 언제나 그아픔 언제나 너의 깊은 슬픔 나도 이제 같이 하겠어 나도 너 만큼 사랑을 하겠어 그 동안처럼 함께 하겠니 나 여기 서 있을께 진정 너만을 위해 내 앞을 가로막고 서있던 그 모든 위선들 오 나의 감춰졌던 위선 나에게 씌워진 굴레를 모두다 벗어버리고 이렇게 나에게 펼쳐진 나의 많은 날들을 이제는 그대와 함께 하리 나에게 자유보다 더욱 소중한걸 이제야 가르쳐 준 너를 난 사랑해 이렇게 나에게 펼쳐진 나의 많은 날들을 이제는 그대와 함께 하리 나에게 자유보다 더욱 소중한걸 이제야 가르쳐 준 너를 난 사랑해 이렇게 나에게 펼쳐진 나의 많은 날들을 이제는 그대와 함께 하리 나에게 자유보다 더욱 소중한걸 이제야 가르쳐 준 너를 난 사랑해 너를	['설레는', '신나는']
19950413	듀스	너에게만	랩/힙합	너는 내게서 멀어져 가고 나는 혼자 남게 됐지만 너의 기억은 아직도 나를 자꾸 눈물짓게 하지 내 맘에 내리는 이 비는 너만이 멈출 수 있어 내 눈에 흐르는 눈물은 오직 너만이 멈출 수가 있어 my baby 너는 지금 내게서 너무나 멀리에 다시 내게 올 수 없지만 눈을 감으면 아직도 나의 가슴에 항상 니가 웃으며 서 있는데 그렇게 쉽게 나를 떠났지만 나는 아직도 지울 수 없어 내가 너를 사랑했던 것만큼 그 만큼 내가 슬퍼질 뿐 내 맘에 내리는 이 비는 너만이 멈출 수 있어 내 눈에 흐르는 눈물은 오직 너만이 멈출 수가 있어 my baby 너는 지금 내게서 너무나 멀리에 다시 내게 올 수 없지만 눈을 감으면 아직도 나의 가슴에 항상 니가 웃으며 서 있는데 미워하지 않아 이렇게 가슴 아파도 널 너는 지금 내게서 너무나 멀리에 다시 내게 올 수 없지만 눈을 감으면 아직도 나의 가슴엔 널 사랑하는 마음뿐이야 멀어지는 너를 바라보는 것이 그때 내가 할 수 있는 전부 였어 하지만 나는 아직도 널 잊을 수가 없어 my angel eyes 사랑해 그대 언제까지나	['신나는', '이별']
19950701	터보	나 어릴 적 꿈	댄스	워 워워워 워워워 워우워 워워워 워워워 너를 나만에 여자로 만들겠다는 꿈이 생긴거야 어떤 어려움이 있더라도 이룰꺼야 늘 내가 키워왔던 소중했던 내 꿈은 우리 아빠 좋아하던 대통령 음 그 꿈이 나와 같은 친구 있었지만 난 좋아 꿈이 대통령 이었다는게 나에 꿈을 위해 공부 많이 많이 했지 대통령 사진까지 걸어놨지 그런 내가 너를 처음 본 순간 내 꿈은 확 바뀌었어 처음 너를 보는 순간 나는 알게 됐지 내가 찾던 꿈이라는 걸 처음 널 본 그 느낌이 나에 모든 것을 바꾸기에 충분했었지 이젠 나에게 주어진 새로운 꿈만 간직하고 싶어 너를 위해서만 몰두하며 살아가고 싶어 너를 나만에 여자로 만들겠다는 꿈이 생긴거야 어떤 어려움이 있더라도 이룰거야 이룰거야 워 워워워 워워워 워우워 워워워 워워워 워우워 워워워 워워워 워우워 워워워 정말 이제 나는 포기했어 내가 대통령이 되려했던 그 꿈을 온 국민을 책임지는 것보단 한 여자를 책임지는 남자이고 싶어 그래 이런 나를 싱겁다고 생각하지마 이여자는 그 만큼에 가치가 있어 여잔 대단하긴 대단한가봐 확 꿈이 바뀌었으니까 처음 너를 보는 순간 나는 알게 됐지 내가 찾던 꿈이라는 걸 처음 널 본 그 느낌이 나의 모든 것을 바꾸기에 충분했었지 이젠 나에게 주어진 새로운 꿈만 간직하고 싶어 너를 위해서만 몰두하며 살아가고 싶어 너를 나만의 여자로 만들겠다는 꿈이 생긴거야 어떤 어려움이 있더라도 이룰거야 이룰거야 워 워워워 워워워 워우워 워워워 워워워 워우워 워워워 워워워 워우워 워워워	['추임새많은', '어두운', '원하는']
19950701	터보	검은 고양이 네로	댄스	아찌야 너랑 나랑 결혼할래 응 네살박이 그 꼬마가 내게 청혼했어 정말로 나는 너무너무 우스워서 넌 어려서 안돼 했더니만 글쎄 서럽게도 내팔에 매달려서 엉엉 우는거야 허허 그래서 나는 싹싹빌며 달랬었지 손가락에 엄지로 도장 찍으며 그대는 귀여운 나의 검은 고양이 새빨간 리본이 멋지게 어울려 그러나 어쩌다 토라져 버리면 얄밉게 할퀴어서 마음 상해요 검은 고양이 네로 네로 네로 귀여운 나의 친구는 검은 고양이 검은 고양이 네로 네로 네로 이랬다 저랬다 장난 꾸러기 랄랄랄랄랄랄랄라 담배를 피면 빨리죽지 응 하면서 화내는 산소같은 꼬마 아찌는 내가 하기 나름이야 하면서 애교떠는 여우같은 꼬마 내일부턴 글쎄 유치원에 갔다 매일 휴 놀러오겠다며 나의 신부 흉내내는 꼬마 너무 귀여워서 땁다라 답따 안아 주고파 멋쟁이 그대가 사뿐히 걸어가면 무서운 고양이 뒤따라와요 달콤한 꼬임에 속아서 간다면 후회를 한다해도 나는 몰라요 검은 고양이 네로 네로 네로 귀여운 나의 친구는 검은 고양이 검은 고양이 네로 네로 네로 이랬다 저랬다 장난 꾸러기 검은 고양이 네로 네로 네로 귀여운 나의 친구는 검은 고양이 검은 고양이 네로 네로 네로 이랬다 저랬다 장난꾸러기 랄랄랄랄랄랄랄라 랄랄랄랄 랄랄랄랄 랄랄랄라라라	['추임새많은', 'pop', '원하는', '이별']
19950701	터보	선택	댄스	달라질게 없어 우린 헤어짐이 나을거야 하지만 이미 초라한 내 모습이 싫어 무엇일까 나는 네게 그저 친구일 뿐 이었어 나에게 남아 있는 건 또 다른 아쉬움 그래 우연히 카페에서 널 봤어 낯익은 얼굴이 낯설지가 않아 따가웠던 시선에서 무엇인가 통하는 것 같아 얘길 했어 너의 취미 혈액형 내 스타일과 사는 동네까지 집 전화번호 삐삐 번호와 내 맘까지 다 매일매일 만났지 그렇지만 너는 진실한 적 없어 이젠 알 것 같아 너와 나는 너무도 아무 의미없는 시간 속을 지나왔어 달라질게 없어 우린 헤어짐이 나을거야 하지만 이미 초라한 내 모습이 싫어 무엇일까 나는 네게 그저 친구일 뿐 이었어 나에게 남아 있는 건 또 다른 아쉬움 음악이 있는 내방 한 구석에 놓여있는 너의 사진 아마 지난 여름이었을 거야 너와 내가 다정했던 때가 하지만 지금 난 혼자 넌 내 곁에 없어 널 보고싶어 전화하고 싶지만 이젠 참아야만해 매일매일 만났지 그렇지만 너는 진실한 적 없어 이젠 알 것 같아 너와 나는 너무도 아무의미 없는 시간속을 지나왔어 달라질게 없어 우린 헤어짐이 나을거야 하지만 이미 초라한 내 모습이 싫어 무엇일까 나는 네게 그저 친구일 뿐이었어 나에게 남아 있는건 또 다른 아쉬움	['어두운', 'pop', '원하는', '신나는']
19951001	쿨 (COOL)	슬퍼지려 하기 전에	댄스	나 가끔씩 그대 생각을 할 때마다 나 가끔 그대 생각을 할때마다 늘 가까운 듯 멀게만 느껴지는데 늘 가까운 듯 멀게만 느껴져 이렇게 널 만날 때엔 날 사랑 한다지만 뒤돌아서면 왠지 슬픈 예감만이 너무도 변해버린 모습은 내게 너무도 변해버린 모습은 내게 말할 수 없는 아픔을 전해 주지만 그러는 너 이제 그만 힘들어해 나 그런 너의 맘을 이해할 수 있어 오 나를 바라보는 그대 눈빛 말하지 않아도 우리의 마지막을 난 준비하려 해 오 나의 사랑을 속여가며 웃음지려 한건 뒤돌아 흘릴 눈물 눈물 때문이야 워우어 그대 나에게 주었던 사랑 그보다 더 행복한 건 내겐 없었어 워우워 그래 나 이젠 널 떠나보내 줄게 더이상 슬퍼지려하기 전에 너와 했던 추억들은 이제 모두 모두 멀어지고 마는거야 오직 나만 사랑한단 그 말들은 이제 거짓이란 걸 난 알아 돌이킬 순 없는거니 너와 했던 많은 시간들이 슬퍼져 나 이렇게 태연하게 웃어 보이지만 One Two Three Go 오 나를 바라보는 그대 눈빛 말하지 않아도 우리의 마지막을 난 준비하려 해 오 나의 사랑을 속여가며 웃음지려 한건 뒤돌아 흘릴 눈물 눈물 때문이야 워우어 그대 나에게 주었던 사랑 그보다 더 행복한 건 내겐 없었어 워우워 그래 나 이젠 널 떠나보내 줄게 더이상 슬퍼지려하기 전에	['pop', '신나는']
19951001	쿨 (COOL)	작은 기다림	댄스	널 이렇게 보내 줄 수 밖에 없었어 나 후회할 지도 모른 채 끝없이 다가오는 너와의 기억을 난 잊으려고 차마 눈을 감았어 널위해 한번도 눈물 보인적이 없었어 내 눈물이 네게는 아픔인걸 알고 있기에 하지만 이젠 네가 있는 어디에서도 너를 느낄 수 없어 난 슬퍼져 혼자라는 생각 때문에 힘들때면 뒤를 돌아봐 나는 언제나 여기 서 있을게 혼자 가는 길이 힘들어 쉬고싶을땐 나를 한번 생각해봐줘 떠나라는 그말은 하지마 차라리 내가 싫어졌다고 말을해줘 뒤돌아 흘릴 눈물 네 마음을 난 알아 이제는 나도 정말 어쩔 수가 없잖아 아 지금 문득 거리에서 들려오는 예전에 네가 들려주고 불러주던 그 노래 내 기억속에 언제나 가장 아름다운 너를 나에게서 지울 수가 없었어 서로를 위해 우린 잠시 멀리 떨어져 있는거라 말해도 잊을 수가 없을테니까 지금 떨리는 내 마음을 너는 잘 알고 있을거야 그래서 난 슬퍼져 혼자라는 생각때문에 힘들때면 네 뒤를 돌아봐 나는 언제나 여기 서 있을게 혼자 가는 길이 힘들어 쉬고 싶을땐 나를 한번 생각해봐 언제까지 너와 함께 있으니 그리운 추억에 힘들때면 네 뒤를 돌아봐 나는 언제나 여기 서 있을게 혼자 가는 길이 힘들어 쉬고 싶을땐 나를 한번 생각해봐줘	['신나는']
19951005	서태지와 아이들	Come Back Home	댄스	난 지금 무엇을 찾으려고 애를 쓰는 걸까 난 지금 어디로 쉬지않고 흘러가는가 난 내 삶의 끝을 본적이 있어 내 가슴속은 갑갑해졌어 내 삶을 막은것은 나의 내일에 대한 두려움 반복됐던 기나긴 날 속에 버려진 내 자신을 본 후 나는 없었어 그리고 또 내일조차 없었어 내겐 점점 더 크게 더해갔던 이 사회를 탓하던 분노가 마침내 증오가 됐어 진실들은 사라졌어 혀 끝에서 YOU MUST COME BACK HOME 떠나간 마음보다 따뜻한 YOU MUST COME BACK HOME 거칠은 인생속에 YOU MUST COME BACK HOME 떠나간 마음보다 따뜻한 YOU MUST COME BACK HOME 나를 완성하겠어 다시 하나의 생명이 태어났고 또 다시 부모의 제압은 시작됐지 내겐 사랑이 전혀 없는 것 내 힘겨운 눈물이 말라버렸지 무모한 거품은 날리고 흠 주위를 둘러봐 널 기다리고 있어 그래 이젠 그만됐어 나는 하늘을 날고 싶었어 아직 우린 젊기에 괜찮은 미래가 있기에 자 이제 그 차가운 눈물은 닦고 COME BACK HOME YOU MUST COME BACK HOME 떠나간 마음보다 따뜻한 YOU MUST COME BACK HOME 거칠은 인생속에 YOU MUST COME BACK HOME 떠나간 마음보다 따뜻한 YOU MUST COME BACK HOME 나를 완성하겠어 IN THE PLACE TO BE ONE TWO TREEE IN THE PLACE TO BE 터질것 같은 내 심장은 날 미치게 만들 것 같았지만 난 이제 깨달았어았어 날 사랑했다는 것을 YOU MUST COME BACK HOME 떠나간 마음보다 따뜻한 YOU MUST COME BACK HOME 거칠은 인생속에 YOU MUST COME BACK HOME 떠나간 마음보다 따뜻한 YOU MUST COME BACK HOME 나를 완성하겠어 난 지금 무엇을 찾으려고 애를 쓰는 걸까 난 지금 어디로 쉬지않고 흘러가는가 난 지금 무엇을 찾으려고 애를 쓰는 걸까 난 지금 어디로 쉬지않고	['추임새많은', '설레는', '신나는']
19951100	노이즈	착각	댄스	너의 친철함에 나는 속았었나봐 너도 날 좋아한다고 그렇게 믿었는데 너의 성격이 원래 상냥하다는 걸 알면서도 나는 왠지 그렇게 믿었었어 그러던 어느날인가 너는 나에게 너의 애인을 소개시켜 주며 인사를 나누라는데 나의 눈앞이 왜 자꾸 캄캄해져만 오는지 어색해하는 나의 표정을 바라보며 너도 그제서야 내가 널 좋아하는걸 알았나봐 하지만 그래도 어쩔 수가 없잖아 그저 나 혼자의 착각속에 너를 좋아한것 뿐이니까 너를 보면서 난 착각을 해왔었지 너의 친철함을 나는 믿었었기에 그게 사랑인줄 알고 나는 나 혼자서 많은 날을 설레이며 고민해왔었어 너의 변함없는 태도를 보면서 나는 조금은 이상하다는 생각을 했지만 그래도 난 내자신을 믿고 싶었어 니가 날 좋아한다고 그러던 어느날인가 너는 나에게 너의 애인을 소개시켜 주며 인사를 나누라는데 나의 눈앞이 왜 자꾸 캄캄해져만 오는지 어색해하는 나의 표정을 바라보며 너도 그제서야 내가 널 좋아하는걸 알았나봐 하지만 그래도 어쩔 수가없잖아 그저 나 혼자의 착각속에 너를 좋아한것 뿐이니까 너의 친철함에 나는 속았었나봐 너도 날 좋아한다고 그렇게 믿었는데 너의 성격이 원래 상냥하다는걸 알면서도 나는 왠지 그렇게 믿었었어 그런던 어느날인가 너는 나에게 너의 애인을 소개시켜 주며 인사를 나누라는데 나의 눈앞이 왜 자꾸 캄캄해져만 오는지 어색해하는 나의 표정을 바라보며 너도 그제서야 내가 널 좋아하는걸 알았나봐 하지만 그래도 어쩔수가 없잖아 그저 나 혼자의 착각속에 너를 좋아한것 뿐이니까 나의 표정을 바라보며 너도 그제서야 내가 널 좋아하는걸 알았나봐 하지만 그래도 어쩔수가 없잖아 그저 나혼자의 착각속에 너를 좋아한것 뿐이니까	['설레는', '원하는']
19951100	노이즈	홀로서기	댄스	모든게 그렇듯 다 생각하기 나름이지 니가 날 싫다는데 내가 널 왜못잊어 착각하지마 지금까지는 내가 널 사랑했기 때문에 참아왔던 것 뿐야 이제는 너보다 더 냉정해질 수 있어 어설픈 슬픔따윈 내게 기대하지마 모든걸 돌려줄께 너에게 받았던 그흔한 감정까지 그렇게 서투른 연극 따위는 하지마 내가 싫다면서 슬픈척하는 니가 난 정말 미웠어 나에게 더 좋은 사람을 만나라는 말도 너의 가식적인 표현으로 밖에 나는 들리지 않아 이제는 모든걸 잊어줄께 니가 바라는 대로 또 원하는 대로 나도 너만큼 쉽게 널 잊기위해서 냉정한 모습을 보이려 애쓸꺼야 어차피 이별을 앞에 두고 우린 서로의 맘을 숨길 필욘 없잖아 버릴건 버리고 잊을건 잊는게 서로를 위하는거야 난 정말 몰랐어 니가 날 싫어한다는 그런사실이 너무 견디기힘들어 아무 소용없다는 걸알면서도 난 마지막으로 네게 화를 냈던거야 어쩌면 나보다 니가 더 괴로울 것 같다는 생각을 나는 잠시 해 봤지만 그건 스쳐가는 생각이었을 뿐 난 화가 났었던거야 그렇게 서투른 연극따위는 하지마 내가 싫다면서 슬픈척하는 니가 난 정말 미웠어 나에게 더 좋은 사람을 만나라는 말도 너의 가식적인 표현으로 밖에 나는 들리지 않아 이제는 모든걸 잊어줄께 니가 바라는 대로 또 원하는 대로 나도 너만큼 쉽게 널 잊기위해서 냉정한 모습을 보이려 애쓸꺼야 어차피 이별을 앞에 두고 우린 서로의 맘을 숨길 필욘 없잖아 버릴건 버리고 잊을건 잊는게 서로를위하는거야	['원하는', '신나는']
